ID,player_name,player_id
*04tjq*,Jordan Wrisdale,04tjq
*02ibo*,Ashun Wu,02ibo
*039uy*,Ashun Wu,039uy
*04ofw*,Tu-xuan Wu,04ofw
*03dlg*,Bobby Wyatt,03dlg
*04e1r*,Clark Wyndham,04e1r
*04mcw*,Bowen Xiao,04mcw
*0401z*,Yoshio Yamamoto,0401z
*04r6f*,Narutoshi Yamaoka,04r6f
*03ofc*,Kazuhiro Yamashita,03ofc
*01s14*,Cameron Yancey,01s14
*06c25*,Alexander Yang,06c25
*03mmq*,Gunn Yang,03mmq
*01s1b*,Y.E. Yang,01s1b
*01s1d*,Azuma Yano,01s1d
*06c7s*,Kazuki Yasumori,06c7s
*03pjx*,Greg Yates,03pjx
*05oge*,Jonathan Yates,05oge
*03ofd*,Simon Yates,03ofd
*03ofe*,Wei-Tze Yeh,03ofe
*041l3*,Tim Yelverton,041l3
*04qmd*,Motin Yeung,04qmd
*0310w*,Ryan Yip,0310w
*01s1o*,Kaname Yokoo,01s1o
*050lc*,Ren Yonezawa,050lc
*041l4*,Suradit Yongcharoenchai,041l4
*04doj*,Curtis Yonke,04doj
*05nz3*,Song-Gyu Yoo,05nz3
*049rh*,Jung Ho Yoon,049rh
*059vx*,Sangpil Yoon,059vx
*041l5*,Sejun Yoon,041l5
*01s1y*,Jake Younan-Wise,01s1y
*057n3*,Daniel Young,057n3
*03rlq*,Mark Young,03rlq
*03svr*,Steve Young,03svr
*03off*,Josh Younger,03off
*05ge8*,Sean Yu,05ge8
*02ibp*,Hao Yuan,02ibp
*058zh*,Kevin Yuan,058zh
*03ofg*,Andrew Yun,03ofg
*05013*,Sung-Ho Yun,5013
*04e2t*,Zach Zaback,04e2t
*05un3*,Derek Zachman,05un3
*04one*,MD Zamal Hossain Mollah,04one
*01s2j*,Fabrizio Zanotti,01s2j
*042vj*,Aron Zemmer,042vj
*041l6*,Oscar Zetterwall,041l6
*02mum*,Andy Zhang,02mum
*041l7*,Hui-lin Zhang,041l7
*04yaq*,Jia Zhang,04yaq
*04q8n*,Jin Zhang,04q8n
*03lll*,Lian-Wei Zhang,03lll
*02ibq*,Xinjun Zhang,02ibq
*05299*,Guo-wu Zhou,5299
*04yar*,Zhu Zhuang,04yar
*01s35*,Fuzzy Zoeller,01s35
*03ofh*,Jordan Zunic,03ofh
*06agp*,Jiri Zuska,06agp
*031t2*,Ryan Zylstra,031t2
*03o66*,Louis de Jager,03o66
*03o67*,Ruan de Smidt,03o67
*02xgh*,Jaco van Zyl,02xgh
*05abm*,Desne van den Bergh,05abm
*041ks*,Rourke van der Spuy,041ks
*03oes*,Tjaart van der Walt,03oes
*04bm3*,Nicolai von Dellingshausen,04bm3
