"ID","Player","Team","Position","RkOv","Status","FPts","FP/G","Ros","+/-","Par","Bir","Eag","Bog","DBo","Alb","H1","TP","Oth","Plc"
"*03uzp*","Mads Sogaard","null","null","3101","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kc*","Md. Shakhawat Sohel","null","null","3102","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03xl8*","David Solomon","null","null","3103","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04zr4*","John Somers","null","null","3104","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03ody*","Joon-Eob Son","null","null","3105","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03odz*","Young-Han Song","null","null","308","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oj5*","Greg Sonnier","null","null","369","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01v8p*","Shunsuke Sonoda","null","null","3106","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe0*","Clement Sordet","null","null","3107","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03moc*","Chad Sorensen","null","null","3108","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02auz*","Jeff Sorenson","null","null","3109","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rj4*","Bob Sowards","null","null","3111","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0511i*","Matthew Spacey","null","null","3112","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rj6*","Sal Spallone","null","null","3113","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oga*","Theunis Spangenberg","null","null","3114","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe1*","Paul Spargo","null","null","3115","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rjc*","Ryan Spears","null","null","3116","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04418*","Josh Speight","null","null","3117","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03l7j*","Nigel Spence","null","null","3118","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cgd*","Andy Spencer","null","null","3119","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04pi2*","Billy Spooner","null","null","3120","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03rvs*","Kevin Spooner","null","null","3121","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041ke*","Thammanoon Srirot","null","null","3122","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kf*","Natipong Srithong","null","null","3123","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kg*","Benedict Staben","null","null","3124","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kh*","Ryan Stachler","null","null","3125","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rju*","Craig Stadler","null","null","3126","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rjv*","Kevin Stadler","null","null","264","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03mqj*","Gary Stal","null","null","3127","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*052cq*","Stephen Stallings Jr.","null","null","3128","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0401x*","Joel Stalter","null","null","3129","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02cco*","Nathan Stamey","null","null","3130","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rjz*","Mike Standly","null","null","3131","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rk3*","Paul Stankowski","null","null","3132","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02h86*","Jon Stanley","null","null","3133","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rk5*","Kyle Stanley","null","null","271","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0626v*","Preston Stanley","null","null","359","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041ki*","Oscar Stark","null","null","3134","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04kp3*","William Starke","null","null","3135","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rk7*","Chris Starkjohann","null","null","3136","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rkh*","Brendan Steele","null","null","3137","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cae*","Ross Steelman","null","null","293","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rkj*","Shawn Stefani","null","null","3138","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03rw6*","Zach Steffen","null","null","3139","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kj*","Eric Steger","null","null","3140","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01uzy*","Brett Stegmaier","null","null","3141","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01ycx*","Rich Steinmetz","null","null","3142","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe2*","Adam Stephens","null","null","3144","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05u93*","Andrew Stephens","null","null","3145","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rkw*","Scott Sterling","null","null","3146","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rkx*","Richard Sterne","null","null","3147","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02av0*","Craig Stevens","null","null","3148","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kk*","Duncan Stewart","null","null","3149","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03c9p*","Hunter Stewart","null","null","3150","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cn7*","Michael Stewart","null","null","3151","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rl4*","Tim Stewart","null","null","3152","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe3*","Matt Stieger","null","null","3153","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rl6*","Darron Stiles","null","null","3154","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03fu4*","Kevin Stinson","null","null","3155","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe4*","Jake Stirling","null","null","3156","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rla*","Drew Stoltz","null","null","3157","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02ytt*","John Stoltz","null","null","3158","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0292y*","Andre Stolz","null","null","3159","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe5*","Brandon Stone","null","null","3160","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0511j*","Hendrikus Stoop","null","null","3161","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rlf*","Graeme Storm","null","null","3162","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*031vs*","Ben Stow","null","null","3163","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04n1q*","Tyler Strafaci","null","null","3164","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0641l*","Sam Straka","null","null","3165","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe6*","Scott Strange","null","null","3166","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rll*","Ron Streck","null","null","3167","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rlo*","Paul Streeter","null","null","3168","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rlp*","Steve Stricker","null","null","343","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*025ha*","Will Strickler","null","null","3169","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04lns*","Scott Strohmeyer","null","null","3170","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rlr*","Chris Stroud","null","null","255","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kl*","Jean-Paul Strydom","null","null","3171","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03p5o*","Ockie Strydom","null","null","3172","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05oax*","Tristen Strydom","null","null","3173","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04aub*","Henric Sturehed","null","null","3175","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rm2*","Grant Sturgeon","null","null","3176","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*025oy*","Miguel Suarez","null","null","3177","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*060ma*","Jackson Suber","null","null","3178","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0440b*","Kenny Subregis","null","null","3179","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rm5*","Zack Sucher","null","null","3180","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0522y*","Eric Sugimoto","null","null","3181","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*051lu*","Tomoyasu Sugiyama","null","null","3182","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0529g*","James Sugrue","null","null","3183","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041kn*","Oliver Suhr","null","null","3184","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe7*","Andy Sullivan","null","null","3185","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rmf*","Chip Sullivan","null","null","3186","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030zv*","Ryan Sullivan","null","null","3187","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03p5p*","Orlan Sumcad","null","null","3188","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rml*","Daniel Summerhays","null","null","3189","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*043px*","Joe Summerhays","null","null","3190","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05oay*","Preston Summerhays","null","null","268","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02k15*","Anthony Summers","null","null","3191","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03mjx*","Kyle Suppa","null","null","3192","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe8*","Poosit Supupramai","null","null","3193","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oe9*","Sattaya Supupramai","null","null","3194","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02i0c*","Russell Surber","null","null","3195","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04d5y*","Julian Suri","null","null","3196","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06693*","Caleb Surratt","null","null","3197","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rmv*","Steve Surry","null","null","3198","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rmx*","Kevin Sutherland","null","null","3199","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ml0*","Daniel Sutton","null","null","3200","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04t3r*","Mitchell Sutton","null","null","3201","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ggq*","Nattawat Suvanajanakorn","null","null","3202","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04q8m*","Sarit Suwannarut","null","null","3203","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05osn*","Jesper Svensson","null","null","3204","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rn4*","Andrew Svoboda","null","null","3205","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01uqo*","Hudson Swafford","null","null","3206","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06694*","Kim Swan","null","null","3207","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0292z*","Matthew Swan","null","null","3208","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oea*","Chris Swanepoel","null","null","3209","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04fyk*","Connor Syme","null","null","3210","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06c1g*","Sebastian Szirmak","null","null","3211","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02h6z*","Miguel Tabuena","null","null","3212","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04dga*","Nicolas Tacher","null","null","3213","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oeb*","Alessandro Tadini","null","null","3214","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oec*","Masaru Takahashi","null","null","3215","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rnn*","Junpei Takayama","null","null","3216","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rno*","Tadahiro Takayama","null","null","3217","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03goy*","Yoshitaka Takeya","null","null","3218","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041ko*","Shunya Takeyasu","null","null","3219","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*051lv*","Chris Tallman","null","null","3220","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rnu*","Roger Tambellini","null","null","3221","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oed*","Annop Tangkamolprase","null","null","3222","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oee*","Pavit Tangkamolprasert","null","null","3223","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oef*","Akinori Tani","null","null","3224","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ms1*","Ken Tanigawa","null","null","3225","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01ro7*","Toru Taniguchi","null","null","3226","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01ro8*","Hideto Tanihara","null","null","3227","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05012*","Kwanchai Tannin","null","null","3228","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oeg*","Namchok Tantipokakul","null","null","3229","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04kp4*","Santiago Tarrio","null","null","3230","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*049rg*","Peter Tarver-Jones","null","null","3231","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rod*","Phil Tataurangi","null","null","3232","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04rio*","Blake Taylor","null","null","3233","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01ron*","Vaughn Taylor","null","null","3234","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04xm5*","Kevin Techakanokboom","null","null","3235","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01saf*","Jeff Templeton","null","null","3236","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01ros*","Lance Ten Broeck","null","null","3237","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03guk*","Dave Tentis","null","null","3238","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05qy7*","Aaron Terrazas","null","null","3239","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oeh*","Taichi Teshima","null","null","3240","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rp3*","Roland Thatcher","null","null","3241","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*057n2*","Victor Theandersson","null","null","3242","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rp4*","Tim Thelen","null","null","3243","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04v98*","Toto Thimba, Jr.","null","null","3244","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ob7*","Nitithorn Thippong","null","null","3245","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rp7*","Craig Thomas","null","null","3246","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0483h*","Rayhan Thomas","null","null","3247","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03cum*","Chris Thompson","null","null","3248","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03mkd*","Curtis Thompson","null","null","289","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05gt0*","Jack Thompson","null","null","3249","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cgc*","Klay Thompson","null","null","3250","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rpg*","Kyle Thompson","null","null","3251","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rph*","Leonard Thompson","null","null","3252","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03p6p*","Matthew Thompson","null","null","3253","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rpj*","Michael Thompson","null","null","3254","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01rpk*","Nicholas Thompson","null","null","3255","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*049e2*","Jonathan Thomson","null","null","3256","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04dlr*","Braden Thornberry","null","null","3258","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03oei*","Simon Thornton","null","null","3259","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
